nombreOriginal;OBJECTID;ID_EJE;ID_GRUPO;ID_TIPO;TX_CAPA;NU_DIRECCI;NU_DOBLE_S;TX_NOMBRE;TX_NOMBRE_;Shape_Leng
Valderribas;2101;0;0;1;CICLOCALLES;-1;0;Valderribas;;329,20453344400
Gutenberg;2102;0;0;1;CICLOCALLES;1;0;Gutenberg;;121,22270236600
VandergotÚn;2103;0;0;1;CICLOCALLES;1;0;VandergotÚn;;158,67855242300
Ciudad de Barcelona;2104;0;0;1;CICLOCALLES;1;0;Ciudad de Barcelona;;55,69783004040
Antonio Nebrija;2105;0;0;1;CICLOCALLES;1;0;Antonio Nebrija;;111,35073629000
TÚllez;2106;0;0;2;PEATONAL;0;0;TÚllez;;402,26051607800
Juan de Urbieta;2107;0;0;1;CICLOCALLES;1;0;Juan de Urbieta;;387,97844445000
Cocheras;2108;0;0;1;CICLOCALLES;0;1;Cocheras;;117,77477204200
Hoyuelo;2109;0;0;1;CICLOCALLES;0;1;Hoyuelo;;78,24234146980
TÚllez;2110;0;0;1;CICLOCALLES;0;1;TÚllez;;135,75315762600
TÚllez;2111;0;0;1;CICLOCALLES;0;1;TÚllez;;71,63198171680
Alberche;2112;0;0;2;PEATONAL;0;0;Alberche;;164,15365829700
Cerro de la Plata;2113;0;0;2;PEATONAL;0;0;Cerro de la Plata;;156,08358847800
Jßtiva;2114;0;0;1;CICLOCALLES;1;0;Jßtiva;;421,29232460400
Cerro de la Plata;2115;0;0;1;CICLOCALLES;1;0;Cerro de la Plata;;92,30257406460
Cerro de la Plata;2116;0;0;1;CICLOCALLES;1;0;Cerro de la Plata;;426,25319323100
Calle del Comercio (Bajada aparcamiento de Atocha);2118;0;0;2;PEATONAL;0;0;Calle del Comercio (Bajada aparcamiento de Atocha);;461,31411992100
Avenida del Manzanares;2119;0;0;1;CICLOCALLES;1;0;Avenida del Manzanares;;222,93819471700
Ermita del Santo;2120;0;0;1;CICLOCALLES;1;0;Ermita del Santo;;240,72723041100
Paseo de la Esperanza;2121;0;0;1;CICLOCALLES;0;1;Paseo de la Esperanza;;225,58151481600
Palo de Rosa;2122;0;0;1;CICLOCALLES;0;1;Palo de Rosa;;130,01438708300
Gas¾metro;2123;0;0;1;CICLOCALLES;0;1;Gas¾metro;;156,30685998000
Gas¾metro;2124;0;0;1;CICLOCALLES;0;1;Gas¾metro;;114,73018570800
Gas¾metro;2125;0;0;1;CICLOCALLES;0;1;Gas¾metro;;91,42054976690
Palo de Rosa;2126;0;0;2;PEATONAL;0;0;Palo de Rosa;;118,49399976900
Arganda/Melilla;2127;0;0;2;PEATONAL;0;0;Arganda/Melilla;;165,48062990700
Arganda;2128;0;0;1;CICLOCALLES;1;0;Arganda;;552,97789539700
Nebulosas;2129;0;0;1;CICLOCALLES;0;1;Nebulosas;;484,84560587800
Bolivar;2130;0;0;1;CICLOCALLES;1;0;Bolivar;;540,58793048200
Ricardo Damas;2131;0;0;1;CICLOCALLES;0;1;Ricardo Damas;;446,23936649200
Teniente Coronel Nore±a;2132;0;0;1;CICLOCALLES;0;1;Teniente Coronel Nore±a;;134,35567937700
Bronce;2133;0;0;1;CICLOCALLES;1;0;Bronce;;243,63358470600
Hierro;2134;0;0;1;CICLOCALLES;0;1;Hierro;;593,50161836900
Villaverde a Vallecas;2135;0;0;1;CICLOCALLES;0;1;Villaverde a Vallecas;;78,24071455240
Augustobriga;2136;0;0;1;CICLOCALLES;0;1;Augustobriga;;656,49374618100
Domingo Pßrraga;2137;0;0;1;CICLOCALLES;0;1;Domingo Pßrraga;;639,33400090400
Real de Pinto;2138;0;0;1;CICLOCALLES;0;1;Real de Pinto;;152,04182551400
Valle de Tobalina;2139;0;0;1;CICLOCALLES;0;1;Valle de Tobalina;;183,99154046000
Bascu±uelos;2140;0;0;1;CICLOCALLES;0;1;Bascu±uelos;;597,39362691200
Ciudad de FrÝas;2141;0;0;1;CICLOCALLES;0;1;Ciudad de FrÝas;;447,23986155400
San Ezequiel;2142;0;0;1;CICLOCALLES;0;1;San Ezequiel;;113,52291907500
Valle de Tobalina;2143;0;0;1;CICLOCALLES;0;1;Valle de Tobalina;;306,55234593300
Real de Pinto;2144;0;0;1;CICLOCALLES;0;1;Real de Pinto;;378,20032166900
Camino Viejo de Villaverde;2145;0;0;1;CICLOCALLES;1;0;Camino Viejo de Villaverde;;339,45316136400
Gran Avenida;2146;0;0;1;CICLOCALLES;1;0;Gran Avenida;;650,92026365800
Nivar;2147;0;0;1;CICLOCALLES;1;0;Nivar;;182,24849252700
Orcasur;2148;0;0;1;CICLOCALLES;1;0;Orcasur;;241,46172931000
Salvador MartÝnez;2149;0;0;1;CICLOCALLES;1;0;Salvador MartÝnez;;289,18497405700
ConÝferas;2150;0;0;1;CICLOCALLES;1;0;ConÝferas;;213,18776945300
Camino Viejo de Villaverde;2151;0;0;1;CICLOCALLES;1;0;Camino Viejo de Villaverde;;327,20436928700
Gran Avenida;2152;0;0;1;CICLOCALLES;1;0;Gran Avenida;;647,35921395300
Sacromonte;2153;0;0;1;CICLOCALLES;1;0;Sacromonte;;192,99668722600
Orcasur;2154;0;0;1;CICLOCALLES;1;0;Orcasur;;273,90908748500
Salvador MartÝnez;2155;0;0;1;CICLOCALLES;1;0;Salvador MartÝnez;;296,22273709600
ConÝferas;2156;0;0;1;CICLOCALLES;1;0;ConÝferas;;202,66994927400
Parque de las Cruces;2157;0;0;2;PEATONAL;0;0;Parque de las Cruces;;308,61244516500
Parque Campamento (Tapia Casa de Campo);2158;0;0;1;CICLOCALLES;1;0;Parque Campamento (Tapia Casa de Campo);;396,12243346900
Camino de H·mera;2159;0;0;1;CICLOCALLES;1;0;Camino de H·mera;;1334,00947138000
Plasencia/Manuel Roses;2160;0;0;1;CICLOCALLES;1;0;Plasencia/Manuel Roses;;1251,24059644000
Paseo de la Casa de Campo;2161;0;0;1;CICLOCALLES;1;0;Paseo de la Casa de Campo;;132,85004175300
Camino de H·mera;2162;0;0;1;CICLOCALLES;1;0;Camino de H·mera;;105,39852068600
AlegrÝa de la Huerta;2533;0;0;1;CICLOCALLES;1;0;AlegrÝa de la Huerta;;391,79407883900
Bohemios;2534;0;0;1;CICLOCALLES;1;0;Bohemios;;128,65917027500
Anoeta;2535;0;0;1;CICLOCALLES;0;1;Anoeta;;690,10841105500
Real de Pinto;2536;0;0;1;CICLOCALLES;0;1;Real de Pinto;;208,66019148700
Anoeta;2537;0;0;1;CICLOCALLES;0;1;Anoeta;;96,98032137880
Real de Pinto;2538;0;0;1;CICLOCALLES;0;1;Real de Pinto;;137,69125331000
Plata;2539;0;0;1;CICLOCALLES;1;0;Plata;;250,58228318100
Arroyo Bueno;2540;0;0;1;CICLOCALLES;1;0;Arroyo Bueno;;322,00168362900
Talleres;2541;0;0;1;CICLOCALLES;0;1;Talleres;;141,13172767500
Santiago Am¾n;2543;0;0;1;CICLOCALLES;1;0;Santiago Am¾n;;126,95147168500
Santiago Am¾n;2544;0;0;1;CICLOCALLES;0;1;Santiago Am¾n;;284,35797117900
Talleres;2545;0;0;1;CICLOCALLES;1;0;Talleres;;440,57688677800
Talleres;2546;0;0;1;CICLOCALLES;1;0;Talleres;;40,60621238660
Real de Pinto;2547;0;0;1;CICLOCALLES;1;0;Real de Pinto;;78,28599589800
Doctor Martín Arévalo;2548;0;0;1;CICLOCALLES;1;0;Doctor Martín Arévalo;;85,45984518200
Doctor Martín Arévalo;2549;0;0;1;CICLOCALLES;1;0;Doctor Martín Arévalo;;147,87374439600
Vieja de Pinto;2550;0;0;1;CICLOCALLES;1;0;Vieja de Pinto;;100,88094345000
Plaza de ?gata;2551;0;0;1;CICLOCALLES;0;1;Plaza de ?gata;;131,79677519400
Fuente;2552;0;0;1;CICLOCALLES;1;0;Fuente;;131,42483223900
Espinela;2553;0;0;1;CICLOCALLES;1;0;Espinela;;818,89110790600
Palomares;2554;0;0;1;CICLOCALLES;1;0;Palomares;;105,69748019700
Parvillas;2555;0;0;1;CICLOCALLES;1;0;Parvillas;;64,16727037150
Gilena;2556;0;0;1;CICLOCALLES;1;0;Gilena;;303,86257672500
Real de Pinto;2557;0;0;1;CICLOCALLES;0;1;Real de Pinto;;125,04220173700
Parque Casalarreina;2559;0;0;2;PEATONAL;0;0;Parque Casalarreina;;238,23912891000
Casalarreina;2560;0;0;2;PEATONAL;0;0;Casalarreina;;22,19217236440
Calahorra;2561;0;1;1;CICLOCALLES;1;0;Calahorra;;172,80096310000
Calahorra;2562;0;1;1;CICLOCALLES;1;0;Calahorra;;633,47509162500
Ezcaray;2563;0;1;1;CICLOCALLES;1;0;Ezcaray;;529,64500170200
Calahorra;2564;0;0;2;PEATONAL;0;0;Calahorra;;30,82997887690
Calahorra;2565;0;1;1;CICLOCALLES;0;1;Calahorra;;181,27124810800
Herce;2566;0;1;1;CICLOCALLES;0;1;Herce;;318,01548333500
Prat;2567;0;1;1;CICLOCALLES;0;1;Prat;;987,16960557600
Marmolina;2568;0;1;1;CICLOCALLES;0;1;Marmolina;;583,52339101300
Dehesa de Vicßlvaro;2569;0;1;1;CICLOCALLES;1;0;Dehesa de Vicßlvaro;;53,79215406440
Huerta del Convento;2570;0;1;1;CICLOCALLES;1;0;Huerta del Convento;;291,35561866000
Dehesa de Vicßlvaro;2571;0;0;1;CICLOCALLES;0;1;Dehesa de Vicßlvaro;;39,18481722210
Omega;2572;0;0;1;CICLOCALLES;0;1;Omega;;873,14616928800
Marmolina con Avda. Comunidades;2573;0;0;1;CICLOCALLES;0;1;Marmolina con Avda. Comunidades;;262,15756733200
Avda. Comunidades;2574;0;0;2;PEATONAL;0;0;Avda. Comunidades;;15,52933418930
Avda. Comunidades;2575;0;0;1;CICLOCALLES;0;1;Avda. Comunidades;;439,87961486000
Cordel de Pavones;2576;0;0;2;PEATONAL;0;0;Cordel de Pavones;;100,17732654000
Marmolina;2577;0;0;1;CICLOCALLES;0;1;Marmolina;;115,43098306000
Calle de Torrelaguna;7981;0;0;1;CICLOCALLES;0;0;Calle de Torrelaguna;TORRELAGUNA;49,44982425610
Calle de la Chirimoya;7982;0;0;1;CICLOCALLES;0;0;Calle de la Chirimoya;CHIRIMOYA;348,00675406900
Camino de las Cruces;7983;0;0;1;CICLOCALLES;0;0;Camino de las Cruces;CRUCES;533,75931831700
Camino de las Cruces;7984;0;0;1;CICLOCALLES;0;0;Camino de las Cruces;CRUCES;250,55089446600
Camino de Prado Redondo;7985;0;0;1;CICLOCALLES;0;0;Camino de Prado Redondo;PRADO REDONDO;498,35025708700
Calle de Ildefonso Gonzßlez Valencia;7986;0;0;1;CICLOCALLES;0;0;Calle de Ildefonso Gonzßlez Valencia;ILDEFONSO GONZALEZ VALENCIA;465,36902733900
Calle de Doroteo Laborda;7987;0;0;1;CICLOCALLES;0;0;Calle de Doroteo Laborda;DOROTEO LABORDA;69,00090254350
Plaza de Cupido;8178;1111;1365;1;CICLOCALLES;1;0;Plaza de Cupido;CUPIDO;37,28580705620
Calle de Alberto Palacios;7991;0;0;1;CICLOCALLES;0;0;Calle de Alberto Palacios;ALBERTO PALACIOS;222,72949582900
Calle de Santa Petronila;7992;0;0;1;CICLOCALLES;0;0;Calle de Santa Petronila;SANTA PETRONILA;416,95194147800
Calle de la Antracita;7993;0;0;1;CICLOCALLES;0;0;Calle de la Antracita;ANTRACITA;754,73298695500
Calle de Julißn Rabanedo;7994;0;0;1;CICLOCALLES;0;0;Calle de Julißn Rabanedo;JULIAN RABANEDO;146,18744959200
Calle de Ricardo Goizueta;7995;0;0;1;CICLOCALLES;0;0;Calle de Ricardo Goizueta;RICARDO GOIZUETA;61,46821847170
Calle de Tomßs Bret¾n;7996;0;0;1;CICLOCALLES;0;0;Calle de Tomßs Bret¾n;TOMAS BRETON;347,24210275200
Calle del Payaso Fof¾;7997;0;0;1;CICLOCALLES;0;0;Calle del Payaso Fof¾;PAYASO FOFO;112,79105919700
Calle del Monte Perdido;7998;0;0;1;CICLOCALLES;0;0;Calle del Monte Perdido;MONTE PERDIDO;318,74867682700
Camino de Valderribas;7999;0;0;1;CICLOCALLES;0;0;Camino de Valderribas;VALDERRIBAS;168,55683299100
Calle de JosÚ Paulete;8000;0;0;1;CICLOCALLES;0;0;Calle de JosÚ Paulete;JOSE PAULETE;524,11241765300
Calle de Carlos SolÚ;8001;0;0;1;CICLOCALLES;0;0;Calle de Carlos SolÚ;CARLOS SOLE;86,83898427700
Plaza del Doctor Lozano;8002;0;0;1;CICLOCALLES;0;0;Plaza del Doctor Lozano;DOCTOR LOZANO;157,46717303900
Plaza del Doctor Lozano;8003;0;0;1;CICLOCALLES;0;0;Plaza del Doctor Lozano;DOCTOR LOZANO;94,40021894250
Calle de Toledo;8004;0;0;1;CICLOCALLES;0;0;Calle de Toledo;TOLEDO;88,51401397350
Calle de Juanelo;8005;0;0;1;CICLOCALLES;0;0;Calle de Juanelo;JUANELO;247,73000638600
Plaza de la Cebada;8006;0;0;1;CICLOCALLES;0;0;Plaza de la Cebada;CEBADA;159,82982859400
Plaza del ?ngel;8007;0;0;1;CICLOCALLES;0;0;Plaza del ?ngel;ANGEL;29,90337453900
Plaza de Santa Ana;8008;0;0;1;CICLOCALLES;0;0;Plaza de Santa Ana;SANTA ANA;102,59628156000
Paseo de la Ermita del Santo;8009;0;0;1;CICLOCALLES;0;0;Paseo de la Ermita del Santo;ERMITA DEL SANTO;170,93191317700
Calle de San Galo;8011;0;0;1;CICLOCALLES;0;0;Calle de San Galo;SAN GALO;126,56824336100
Avenida del Manzanares;8012;0;0;1;CICLOCALLES;0;0;Avenida del Manzanares;MANZANARES;486,36692448500
Calle de Menorca;8014;0;0;1;CICLOCALLES;0;0;Calle de Menorca;MENORCA;378,32110420900
Calle del MarquÚs de la Ensenada;8015;0;0;1;CICLOCALLES;0;0;Calle del MarquÚs de la Ensenada;MARQUES DE LA ENSENADA;253,86734794400
Calle de GÚnova;8016;0;0;1;CICLOCALLES;0;1;Calle de GÚnova;GENOVA;38,87018834110
Ronda del Tren;8017;0;0;1;CICLOCALLES;0;0;Ronda del Tren;TREN;182,54828982200
Calle de la Rosa de Luxemburgo;8018;0;0;1;CICLOCALLES;0;0;Calle de la Rosa de Luxemburgo;ROSA DE LUXEMBURGO;283,53268756200
Calle de Colomer;8019;0;0;1;CICLOCALLES;0;0;Calle de Colomer;COLOMER;315,39690841300
Calle del General Kirkpatrick;8020;0;0;1;CICLOCALLES;0;0;Calle del General Kirkpatrick;GENERAL KIRKPATRICK;228,84692636500
Calle de Arturo Soria;8021;0;0;1;CICLOCALLES;0;1;Calle de Arturo Soria;ARTURO SORIA;304,99369715100
Avenida de las Piceas;8025;0;0;1;CICLOCALLES;0;0;Avenida de las Piceas;PICEAS;82,73920835820
Calle de Dionisio Inca Yupanqui;8026;0;0;1;CICLOCALLES;0;0;Calle de Dionisio Inca Yupanqui;DIONISIO INCA YUPANQUI;110,12312885100
Plaza del Liceo;8027;0;0;1;CICLOCALLES;0;0;Plaza del Liceo;LICEO;142,70205291200
Calle de Silvano;8028;0;0;1;CICLOCALLES;0;1;Calle de Silvano;SILVANO;48,81618154270
Calle de Alejandro Rodriguez;8030;0;0;1;CICLOCALLES;0;0;Calle de Alejandro Rodriguez;ALEJANDRO RODRIGUEZ;138,41016779700
Calle de Moguer;8031;0;0;1;CICLOCALLES;0;0;Calle de Moguer;MOGUER;141,73234063700
Calle del Alcalde MartÝn de Alzaga;8032;0;0;1;CICLOCALLES;0;0;Calle del Alcalde MartÝn de Alzaga;MARTIN DE ALZAGA;479,46159107800
Calle de los Mßrtires Maristas;8033;0;0;1;CICLOCALLES;0;0;Calle de los Mßrtires Maristas;MARTIRES MARISTAS;103,68124999800
Calle de Trajano;8034;0;0;1;CICLOCALLES;0;0;Calle de Trajano;TRAJANO;127,25404753700
Calle de Alfonso RodrÝguez Castelao;8035;0;0;1;CICLOCALLES;0;0;Calle de Alfonso RodrÝguez Castelao;ALFONSO RODRIGUEZ CASTELAO;164,65636488200
Calle de Leopoldo Alas ClarÝn;8038;0;0;1;CICLOCALLES;0;0;Calle de Leopoldo Alas ClarÝn;LEOPOLDO ALAS CLARIN;96,44172115540
Calle de Vicente Blasco Ibß±ez;8042;0;0;1;CICLOCALLES;0;0;Calle de Vicente Blasco Ibß±ez;VICENTE BLASCO IBAÐEZ;1358,11349532000
Calle de los Padres Dominicos;8043;0;0;1;CICLOCALLES;0;0;Calle de los Padres Dominicos;PADRES DOMINICOS;426,14941012100
Camino de San Chinarro;8044;0;0;1;CICLOCALLES;0;0;Camino de San Chinarro;SAN CHINARRO;402,50615249200
Calle del P¾rtico de la Gloria;8045;0;0;1;CICLOCALLES;0;1;Calle del P¾rtico de la Gloria;PORTICO DE LA GLORIA;304,19861396800
Calle del Camino de Santiago;8046;0;0;1;CICLOCALLES;0;1;Calle del Camino de Santiago;CAMINO DE SANTIAGO;234,35877068700
Calle del P¾rtico de la Gloria;8047;0;0;1;CICLOCALLES;0;1;Calle del P¾rtico de la Gloria;PORTICO DE LA GLORIA;230,59209243400
Calle de la Isla de Oza;8048;0;0;1;CICLOCALLES;0;0;Calle de la Isla de Oza;ISLA DE OZA;116,19817386400
Calle de la Condesa de Venadito;8049;0;0;1;CICLOCALLES;0;0;Calle de la Condesa de Venadito;CONDESA DE VENADITO;227,85162591800
Calle de la Rosa;8050;0;0;1;CICLOCALLES;0;0;Calle de la Rosa;ROSA;62,63994938920
Calle del Ave MarÝa;8051;0;0;1;CICLOCALLES;0;0;Calle del Ave MarÝa;AVE MARIA;16,81623595040
Avenida de Manoteras;8052;0;0;1;CICLOCALLES;0;0;Avenida de Manoteras;MANOTERAS;202,86749427600
Calle de los Escribanos;8053;0;0;1;CICLOCALLES;0;0;Calle de los Escribanos;ESCRIBANOS;350,63794503000
Calle de Doroteo Laborda;8054;0;0;1;CICLOCALLES;0;0;Calle de Doroteo Laborda;DOROTEO LABORDA;58,36066160570
Paseo de los Ferroviarios;8055;0;0;1;CICLOCALLES;0;0;Paseo de los Ferroviarios;FERROVIARIOS;87,26271571450
Calle de Domingo Pßrraga;8056;0;0;1;CICLOCALLES;0;1;Calle de Domingo Pßrraga;DOMINGO PARRAGA;561,17650771900
Calle de la Cabeza;8057;0;0;1;CICLOCALLES;0;0;Calle de la Cabeza;CABEZA;367,11386514600
Calle de los Estudios;8060;0;0;1;CICLOCALLES;0;0;Calle de los Estudios;ESTUDIOS;168,25559880600
Calle de la Ribera de Curtidores;8061;0;0;1;CICLOCALLES;0;0;Calle de la Ribera de Curtidores;RIBERA DE CURTIDORES;562,58833228800
Calle del Prado;8063;0;0;1;CICLOCALLES;0;0;Calle del Prado;PRADO;157,77392924800
Calle del Prado;8064;0;0;1;CICLOCALLES;0;0;Calle del Prado;PRADO;119,62553272100
Calle de la Torrecilla del Leal;8065;0;0;1;CICLOCALLES;0;0;Calle de la Torrecilla del Leal;TORRECILLA DEL LEAL;23,35656836340
Calle de Maldonadas;8066;0;0;1;CICLOCALLES;0;0;Calle de Maldonadas;MALDONADAS;91,61728282890
Calle de la Cava Baja;8067;0;0;1;CICLOCALLES;0;0;Calle de la Cava Baja;CAVA BAJA;294,90260159600
Calle de Braojos;8068;0;0;1;CICLOCALLES;0;0;Calle de Braojos;BRAOJOS;221,14441115200
Calle de Apolonio Morales;8069;0;0;1;CICLOCALLES;0;0;Calle de Apolonio Morales;APOLONIO MORALES;328,70332598900
Calle de Condes del Val;8070;0;0;1;CICLOCALLES;0;0;Calle de Condes del Val;CONDES DEL VAL;114,16099585900
Calle de Veracruz;8071;0;0;1;CICLOCALLES;0;0;Calle de Veracruz;VERACRUZ;122,18087944400
Calle del General Varela;8073;0;0;1;CICLOCALLES;0;0;Calle del General Varela;GENERAL VARELA;431,18297522300
Calle del Profesor Waksman;8074;0;0;1;CICLOCALLES;0;0;Calle del Profesor Waksman;PROFESOR WAKSMAN;233,19226056500
Calle de Juan Ram¾n JimÚnez;8076;0;0;1;CICLOCALLES;0;0;Calle de Juan Ram¾n JimÚnez;JUAN RAMON JIMENEZ;662,45046267700
Avenida del Santo ?ngel de la Guarda;8077;0;0;1;CICLOCALLES;0;0;Avenida del Santo ?ngel de la Guarda;SANTO ANGEL DE LA GUARDA;685,99158565300
Calle del Camino de Le±eros;8078;0;0;1;CICLOCALLES;0;0;Calle del Camino de Le±eros;CAMINO DE LEÐEROS;299,13936098900
Avenida del Doctor Federico Rubio y GalÝ;8079;0;0;1;CICLOCALLES;0;0;Avenida del Doctor Federico Rubio y GalÝ;DOCTOR FEDERICO RUBIO Y GALI;559,95134156300
Pasaje de las Bellas Vistas;8080;0;0;1;CICLOCALLES;0;0;Pasaje de las Bellas Vistas;BELLAS VISTAS;278,32799152400
Calle del Doctor Reinosa;8081;0;0;1;CICLOCALLES;0;0;Calle del Doctor Reinosa;DOCTOR REINOSA;161,72111136100
Calle de Alfonso Rodriguez Castelao;8082;0;0;1;CICLOCALLES;0;0;Calle de Alfonso Rodriguez Castelao;ALFONSO RODRIGUEZ CASTELAO;122,35364304300
Calle de RosalÝa de Castro;8083;0;0;1;CICLOCALLES;0;0;Calle de RosalÝa de Castro;ROSALIA DE CASTRO;313,13865378900
Calle de Isabel Clara Eugenia;8084;0;0;1;CICLOCALLES;0;0;Calle de Isabel Clara Eugenia;ISABEL CLARA EUGENIA;448,94688387800
Calle de Manuel Pombo Angulo;8085;0;0;1;CICLOCALLES;0;0;Calle de Manuel Pombo Angulo;MANUEL POMBO ANGULO;452,65445141500
Avenida de Europa;8086;0;0;1;CICLOCALLES;0;1;Avenida de Europa;EUROPA;145,02243653900
Calle del P¾rtico de la Gloria;8087;0;0;1;CICLOCALLES;0;0;Calle del P¾rtico de la Gloria;PORTICO DE LA GLORIA;125,26172269400
Calle de Ana de Austria;8088;0;0;1;CICLOCALLES;0;1;Calle de Ana de Austria;ANA DE AUSTRIA;166,70461750900
Calle de Isabel Clara Eugenia;8089;0;0;1;CICLOCALLES;0;1;Calle de Isabel Clara Eugenia;ISABEL CLARA EUGENIA;788,42752821700
Avenida de Manoteras;8094;0;0;1;CICLOCALLES;0;0;Avenida de Manoteras;MANOTERAS;292,29788362600
Camino de la Fuente de la Mora;8095;0;0;1;CICLOCALLES;0;1;Camino de la Fuente de la Mora;FUENTE DE LA MORA;251,25917124700
Avenida de la Fuente de la Mora;8096;0;0;1;CICLOCALLES;0;0;Avenida de la Fuente de la Mora;FUENTE DE LA MORA;199,33912533400
Calle de Ana de Austria;8098;0;0;1;CICLOCALLES;0;1;Calle de Ana de Austria;ANA DE AUSTRIA;585,57926376900
Avenida de Manoteras;8099;0;0;1;CICLOCALLES;0;0;Avenida de Manoteras;MANOTERAS;310,23065210000
Camino de Fuencarral a Hortaleza;8100;0;0;1;CICLOCALLES;0;0;Camino de Fuencarral a Hortaleza;FUENCARRAL A HORTALEZA;797,81566270500
Avenida de Manoteras;8101;0;0;1;CICLOCALLES;0;0;Avenida de Manoteras;MANOTERAS;648,26353248100
Calle de Montearag¾n;8102;0;0;1;CICLOCALLES;0;0;Calle de Montearag¾n;MONTEARAGON;241,27307619700
Calle de Manuel Uribe;8103;0;0;1;CICLOCALLES;0;0;Calle de Manuel Uribe;MANUEL URIBE;182,64865528900
Calle de Florencio Castillo;8104;0;0;1;CICLOCALLES;0;0;Calle de Florencio Castillo;FLORENCIO CASTILLO;219,90650535600
Calle de Mahonia;8105;0;0;1;CICLOCALLES;0;0;Calle de Mahonia;MAHONIA;102,77471958200
Calle de Chicuelo;8106;0;0;1;CICLOCALLES;0;0;Calle de Chicuelo;CHICUELO;404,35986038300
Calle de JosÚ Domingo Rus;8107;0;0;1;CICLOCALLES;0;0;Calle de JosÚ Domingo Rus;JOSE DOMINGO RUS;193,69370059000
Calle de Ulises;8108;0;0;1;CICLOCALLES;0;0;Calle de Ulises;ULISES;90,42688170980
Calle del Puentecillo;8109;0;0;1;CICLOCALLES;0;0;Calle del Puentecillo;PUENTECILLO;73,32233416630
Calle de Andorra;8110;0;0;1;CICLOCALLES;0;0;Calle de Andorra;ANDORRA;213,03043899400
Calle del Liceo;8111;0;0;1;CICLOCALLES;0;0;Calle del Liceo;LICEO;252,85506880500
Calle de Colombia;8112;0;0;1;CICLOCALLES;0;0;Calle de Colombia;COLOMBIA;326,64621509300
Calle de Arturo Soria;8113;0;0;1;CICLOCALLES;0;1;Calle de Arturo Soria;ARTURO SORIA;172,73818931400
Calle del MarquÚs de Portugalete;8114;0;0;1;CICLOCALLES;0;0;Calle del MarquÚs de Portugalete;MARQUES DE PORTUGALETE;290,54187701300
Calle de Pablo Sßnchez;8115;0;0;1;CICLOCALLES;0;0;Calle de Pablo Sßnchez;PABLO SANCHEZ;73,53305570010
Calle del Padre Coloma;8116;0;0;1;CICLOCALLES;0;0;Calle del Padre Coloma;PADRE COLOMA;94,31692622300
Calle de MartÝnez Villergas;8117;0;0;1;CICLOCALLES;0;0;Calle de MartÝnez Villergas;MARTINEZ VILLERGAS;149,99301676000
Calle de Verdaguer y GarcÝa;8118;0;0;1;CICLOCALLES;0;1;Calle de Verdaguer y GarcÝa;VERDAGUER Y GARCIA;369,58855816500
Calle de Josefa Valcßrcel;8119;0;0;1;CICLOCALLES;0;0;Calle de Josefa Valcßrcel;JOSEFA VALCARCEL;206,75068167000
Calle de Agastia;8120;0;0;1;CICLOCALLES;0;0;Calle de Agastia;AGASTIA;205,67173456600
Calle de la Madre Antonia ParÝs;8121;0;0;1;CICLOCALLES;0;0;Calle de la Madre Antonia ParÝs;MADRE ANTONIA PARIS;234,33504591800
Avenida de Badajoz;8122;0;0;1;CICLOCALLES;0;0;Avenida de Badajoz;BADAJOZ;579,51056351900
Calle de JosÚ MarÝa Cavero;8123;0;0;1;CICLOCALLES;0;0;Calle de JosÚ MarÝa Cavero;JOSE MARIA CAVERO;196,10651004100
Calle de Deyanira;8124;0;0;1;CICLOCALLES;0;0;Calle de Deyanira;DEYANIRA;649,85128338800
Calle de Acceso a la estaci¾n de O?Donnell;8125;0;0;1;CICLOCALLES;0;0;Calle de Acceso a la estaci¾n de O?Donnell;ESTACION DE ODONNELL;54,97325253410
Calle de Monte Esquinza;8127;0;0;1;CICLOCALLES;0;0;Calle de Monte Esquinza;MONTE ESQUINZA;513,42077027700
Calle de Tamayo y Baus;8128;0;0;1;CICLOCALLES;0;0;Calle de Tamayo y Baus;TAMAYO Y BAUS;111,02282796700
Estaci¾n de Atocha;8129;0;0;1;CICLOCALLES;0;0;Estaci¾n de Atocha;ESTACION ATOCHA;351,68918496000
Calle de Rafael de Riego;8130;0;0;1;CICLOCALLES;0;0;Calle de Rafael de Riego;RAFAEL DE RIEGO;597,91360226000
Calle del Doce de Octubre;8131;0;0;1;CICLOCALLES;0;0;Calle del Doce de Octubre;DOCE DE OCTUBRE;143,15975506200
Avenida del Mediterrßneo;8132;0;0;1;CICLOCALLES;0;0;Avenida del Mediterrßneo;MEDITERRANEO;144,66095831600
Avenida del Manzanares;8133;0;0;1;CICLOCALLES;0;0;Avenida del Manzanares;MANZANARES;270,29102452700
Avenida del Manzanares;8134;0;0;1;CICLOCALLES;0;0;Avenida del Manzanares;MANZANARES;247,43371585800
Calle de Baleares;8135;0;0;1;CICLOCALLES;0;0;Calle de Baleares;BALEARES;240,68132722600
Calle de Sanarmengol;8136;0;0;1;CICLOCALLES;0;0;Calle de Sanarmengol;SANARMENGOL;110,94822072100
Calle de Antonio L¾pez;8137;0;0;1;CICLOCALLES;0;1;Calle de Antonio L¾pez;ANTONIO LOPEZ;73,33175230390
Calle de Carmen Bruguera;8138;0;0;1;CICLOCALLES;0;0;Calle de Carmen Bruguera;CARMEN BRUGUERA;282,49554229400
